Course	CRN	Type	Dates	Days	Start	Finish	Room
ANTH208	273	Tutorial	Trimester 1 (starts 2nd week)	T	14:10	15:00	MY301
ANTH208	273	Tutorial	Trimester 1 (starts 2nd week)	M	14:10	15:00	MY404
ANTH208	273	Tutorial	Trimester 1 (starts 2nd week)	M	15:10	16:00	KP24/203
ANTH208	273	Tutorial	Trimester 1 (starts 2nd week)	W	15:10	16:00	VZ710
ANTH209	274	Lecture	Trimester 2	W	9:00	9:50	HMLT002
ANTH209	274	Lecture	Trimester 2	T	9:00	9:50	HULT323
ANTH209	274	Tutorial	Trimester 2 (starts 2nd week)	R	12:00	12:50	VZ710
ANTH209	274	Tutorial	Trimester 2 (starts 2nd week)	F	13:10	14:00	MY107
ANTH209	274	Tutorial	Trimester 2 (starts 2nd week)	R	14:10	15:00	KK104
ANTH209	274	Tutorial	Trimester 2 (starts 2nd week)	W	14:10	15:00	KK106
ANTH209	274	Tutorial	Trimester 2 (starts 2nd week)	M	16:10	17:00	EA201
ANTH209	274	Tutorial	Trimester 2 (starts 2nd week)	T	16:10	17:00	KP14/101
ANTH213	13073	Lecture	Trimester 2	M	13:10	14:00	COLT122
ANTH213	13073	Lecture	Trimester 2	T	13:10	14:00	HMLT104
ANTH213	13073	Tutorial	Trimester 2	WR	11:00	11:50	MY223
ANTH213	13073	Tutorial	Trimester 2	F	9:00	9:50	CO119
ANTH213	13073	Tutorial	Trimester 2	F	13:10	14:00	VZ710
ANTH213	13073	Tutorial	Trimester 2	W	14:10	15:00	VZ103
ANTH213	13073	Tutorial	Trimester 2	R	14:10	15:00	VZ710
ANTH215	13112	Lecture	Trimester 2	F	15:10	16:00	HMLT104
ANTH215	13112	Lecture	Trimester 2	R	15:10	16:00	KKLT301
ANTH215	13112	Tutorial	Trimester 2	R	10:00	10:50	MY105
ANTH215	13112	Tutorial	Trimester 2	M	11:00	11:50	MY223
ANTH215	13112	Tutorial	Trimester 2	W	12:00	12:50	MY223
ANTH215	13112	Tutorial	Trimester 2	W	10:00	10:50	CO228
ANTH215	13112	Tutorial	Trimester 2	T	14:10	15:00	KK104
ANTH215	13112	Tutorial	Trimester 2	M	14:10	15:00	MY404
ANTH307	27015	Lecture	Trimester 1	R	13:10	14:00	HMLT002
ANTH307	27015	Lecture	Trimester 1	F	13:10	15:00	HMLT002
ANTH307	27015	Tutorial	Trimester 1	MT	14:10	15:00	KP24/203
ANTH307	27015	Tutorial	Trimester 1	W	14:10	15:00	MY401
ANTH307	27015	Tutorial	Trimester 1	W	16:10	17:00	KK105
ANTH307	27015	Tutorial	Trimester 1	T	16:10	17:00	MY401
ANTH312	280	Lecture	Trimester 1	MR	9:00	9:50	MYLT101
ANTH312	280	Tutorial	Trimester 1	TW	11:00	11:50	VZ510
ANTH312	280	Tutorial	Trimester 1	TW	12:00	12:50	MY105
ANTH312	280	Tutorial	Trimester 1	M	14:10	15:00	MY105
ANTH314	6102	Lecture	Trimester 2	WF	14:10	15:00	HMLT001
ANTH314	6102	Tutorial	Trimester 2	W	15:10	16:00	KK106
ANTH314	6102	Tutorial	Trimester 2	R	15:10	16:00	VZ101
ANTH315	6103	Lecture	Trimester 1	TR	12:00	12:50	HULT220
ANTH315	6103	Tutorial	Trimester 1 (starts 2nd week)	F	9:00	9:50	VZ710
ANTH315	6103	Tutorial	Trimester 1 (starts 2nd week)	F	13:10	14:00	OK301
ANTH315	6103	Tutorial	Trimester 1 (starts 2nd week)	W	14:10	15:00	MY404
ANTH315	6103	Tutorial	Trimester 1 (starts 2nd week)	R	15:10	16:00	MY401
ANTH315	6103	Tutorial	Trimester 1 (starts 2nd week)	W	15:10	16:00	MY404
ANTH316	13080	Lecture	Trimester 2	R	14:10	15:00	HULT220
ANTH316	13080	Lecture	Trimester 2	T	14:10	16:00	HULT220
ANTH316	13080	Tutorial	Trimester 2	F	13:10	14:00	MY223
ANTH316	13080	Tutorial	Trimester 2	W	15:10	16:00	MY223
ANTH316	13080	Tutorial	Trimester 2	F	14:10	15:00	OK301
ANTH316	13080	Tutorial	Trimester 2	W	14:10	15:00	VZ710
ANTH406	283	Lecture	Trimester 1 + 2	W	14:10	16:00	KP14/109A
ANTH407	11126	Lecture	Trimester 1 + 2	M	12:00	13:50	VZ106
ANTH408	286	Lecture	Trimester 1 + 2	T	10:00	12:50	KP14/109A
ANTH410	4915	Lecture	Trimester 1 + 2	F	10:00	11:50	MY107
ANTH489	290	Lecture	Trimester 1 + 2	R	10:00	12:50	KP14/109A
ARCI211	18525	Lecture	Trimester 1	MR	9:30	12:20	VS323
ARCI212	18526	Lecture	Trimester 2	T	12:40	13:30	VSLT1
ARCI212	18526	Studio Lec	Trimester 2	TF	12:40	16:30	VS323
ARCI251	18527	Lecture	Trimester 1	F	12:40	14:30	VSLT1
ARCI251	18527	Lecture	Trimester 1	T	13:40	14:30	VS221
ARCI251	18527	Lecture	Trimester 1	T	12:40	13:30	VSLT1
ARCI311	18528	Lecture	Trimester 1	T	13:40	14:30	VSLT1
ARCI311	18528	Lecture	Trimester 1	TF	14:40	17:30	VS323
ARCI312	18529	Lecture	Trimester 2	MR	9:30	10:20	VSLT1
ARCI312	18529	Studio	Trimester 2	MR	10:30	13:20	VS323
ARCI411	18530	Lecture	Trimester 1	MR	9:30	12:20	VS206
ARCI411	18530	Lecture	Trimester 1	M	9:30	10:20	VSLT1
ARCI412	18533	Lecture	Trimester 2	R	9:30	10:20	VSLT2
ARCI412	18533	Lecture	Trimester 2	MR	9:30	13:20	VS206
ARCI421	18535	Lecture	Trimester 2	TF	9:30	10:20	VSLT1
ARCI421	18535	Studio	Trimester 2	TF	10:30	11:20	VS206
ARCI451	18536	Lecture	Trimester 1	TF	9:30	10:20	VSLT2
ARCI451	18536	Tutorial	Trimester 1	F	10:30	12:20	VS127
ARCI451	18536	Tutorial	Trimester 1	F	10:30	12:20	VS226
ARCI451	18536	Tutorial	Trimester 1	F	10:30	12:20	VS234
ARCI451	18536	Tutorial	Trimester 1	F	10:30	14:20	VS220
ARTH113	9919	Lecture	Trimester 1	RF	11:00	11:50	HMLT104
ARTH113	9919	Tutorial	Trimester 1 (starts 2nd week)	M	10:00	10:50	OK319
ARTH113	9919	Tutorial	Trimester 1 (starts 2nd week)	M	11:00	11:50	OK319
ARTH113	9919	Tutorial	Trimester 1 (starts 2nd week)	M	12:00	12:50	OK319
ARTH113	9919	Tutorial	Trimester 1 (starts 2nd week)	M	13:10	14:00	OK319
ARTH113	9919	Tutorial	Trimester 1 (starts 2nd week)	M	16:10	17:00	OK319
ARTH113	9919	Tutorial	Trimester 1 (starts 2nd week)	M	17:10	18:00	OK319
ARTH114	27020	Lecture	Trimester 2	WF	10:00	10:50	HMLT104
ARTH114	27020	Tutorial	Trimester 2 (starts 2nd week)	M	9:00	9:50	OK319
ARTH114	27020	Tutorial	Trimester 2 (starts 2nd week)	M	10:00	10:50	OK319
ARTH114	27020	Tutorial	Trimester 2 (starts 2nd week)	M	11:00	11:50	OK319
ARTH114	27020	Tutorial	Trimester 2 (starts 2nd week)	M	12:00	12:50	OK319
ARTH114	27020	Tutorial	Trimester 2 (starts 2nd week)	M	13:10	14:00	OK319
ARTH114	27020	Tutorial	Trimester 2 (starts 2nd week)	M	16:10	17:00	OK319
ARTH114	27020	Tutorial	Trimester 2 (starts 2nd week)	M	17:10	18:00	OK319
ARTH212	27021	Lecture	Trimester 2	W	11:00	11:50	MYLT101
ARTH212	27021	Lecture	Trimester 2	R	11:00	11:50	MYLT220
ARTH212	27021	Tutorial	Trimester 2 (starts 2nd week)	T	9:00	9:50	OK319
ARTH212	27021	Tutorial	Trimester 2 (starts 2nd week)	T	10:00	10:50	OK319
ARTH212	27021	Tutorial	Trimester 2 (starts 2nd week)	T	11:00	11:50	OK319
ARTH216	7026	Lecture	Trimester 1	MW	10:00	10:50	MYLT101
ARTH216	7026	Tutorial	Trimester 1 (starts 2nd week)	T	9:00	9:50	OK319
ARTH216	7026	Tutorial	Trimester 1 (starts 2nd week)	T	10:00	10:50	OK319
ARTH216	7026	Tutorial	Trimester 1 (starts 2nd week)	T	11:00	11:50	OK319
ARTH216	7026	Tutorial	Trimester 1 (starts 2nd week)	T	14:10	15:00	OK319
ARTH216	7026	Tutorial	Trimester 1 (starts 2nd week)	T	15:10	16:00	OK319
ARTH216	7026	Tutorial	Trimester 1 (starts 2nd week)	T	16:10	17:00	OK319
ARTH217	7027	Lecture	Trimester 2	MW	14:10	15:00	MYLT101
ARTH217	7027	Tutorial	Trimester 2 (starts 2nd week)	T	14:10	15:00	OK319
ARTH217	7027	Tutorial	Trimester 2 (starts 2nd week)	T	15:10	16:00	OK319
ARTH217	7027	Tutorial	Trimester 2 (starts 2nd week)	T	16:10	17:00	OK319
ARTH219	7029	Lecture	Trimester 1	TR	12:00	12:50	MYLT220
ARTH219	7029	Tutorial	Trimester 1 (starts 2nd week)	W	9:00	9:50	OK319
ARTH219	7029	Tutorial	Trimester 1 (starts 2nd week)	W	10:00	10:50	OK319
ARTH219	7029	Tutorial	Trimester 1 (starts 2nd week)	W	11:00	11:50	OK319
ARTH219	7029	Tutorial	Trimester 1 (starts 2nd week)	W	12:00	12:50	OK319
ARTH219	7029	Tutorial	Trimester 1 (starts 2nd week)	W	13:10	14:00	OK319
ARTH219	7029	Tutorial	Trimester 1 (starts 2nd week)	W	14:10	15:00	OK319
ARTH219	7029	Tutorial	Trimester 1 (starts 2nd week)	W	15:10	16:00	OK319
ARTH219	7029	Tutorial	Trimester 1 (starts 2nd week)	W	16:10	17:00	OK319
ARTH219	7029	Tutorial	Trimester 1 (starts 2nd week)	W	17:10	18:00	OK319
ARTH222	3475	Lecture	Trimester 2	MW	13:10	14:00	MYLT101
ARTH222	3475	Tutorial	Trimester 2 (starts 2nd week)	W	9:00	9:50	OK319
ARTH222	3475	Tutorial	Trimester 2 (starts 2nd week)	W	10:00	10:50	OK319
ARTH222	3475	Tutorial	Trimester 2 (starts 2nd week)	W	11:00	11:50	OK319
ARTH222	3475	Tutorial	Trimester 2 (starts 2nd week)	W	12:00	12:50	OK319
ARTH222	3475	Tutorial	Trimester 2 (starts 2nd week)	W	13:10	14:00	OK319
ARTH222	3475	Tutorial	Trimester 2 (starts 2nd week)	W	16:10	17:00	OK319
ARTH222	3475	Tutorial	Trimester 2 (starts 2nd week)	W	17:10	18:00	OK319
ARTH226	10409	Lecture	Wks of Jan 18 - Feb 08 2016	TR	10:00	12:00	MYLT101
ARTH310	7030	Lecture	Trimester 1	MW	14:10	15:00	MYLT101
ARTH310	7030	Tutorial	Trimester 1 (starts 2nd week)	R	9:00	9:50	OK319
ARTH310	7030	Tutorial	Trimester 1 (starts 2nd week)	R	10:00	10:50	OK319
ARTH310	7030	Tutorial	Trimester 1 (starts 2nd week)	R	11:00	11:50	OK319
ARTH310	7030	Tutorial	Trimester 1 (starts 2nd week)	R	12:00	12:50	OK319
ARTH310	7030	Tutorial	Trimester 1 (starts 2nd week)	R	13:10	14:00	OK319
ARTH313	10407	Lecture	Trimester 1	T	9:00	10:50	MYLT101
ARTH313	10407	Tutorial	Trimester 1 (starts 2nd week)	F	9:00	9:50	OK319
ARTH313	10407	Tutorial	Trimester 1 (starts 2nd week)	F	10:00	10:50	OK319
ARTH313	10407	Tutorial	Trimester 1 (starts 2nd week)	F	11:00	11:50	OK319
ARTH313	10407	Tutorial	Trimester 1 (starts 2nd week)	F	12:00	12:50	OK319
ARTH313	10407	Tutorial	Trimester 1 (starts 2nd week)	F	13:10	14:00	OK319
ARTH313	10407	Tutorial	Trimester 1 (starts 2nd week)	R	16:10	17:00	OK319
ARTH315	7032	Lecture	Trimester 2	R	12:00	12:50	MYLT101
ARTH315	7032	Lecture	Trimester 2	T	12:00	12:50	MYLT220
ARTH315	7032	Tutorial	Trimester 2 (starts 2nd week)	R	9:00	9:50	OK319
ARTH315	7032	Tutorial	Trimester 2 (starts 2nd week)	R	10:00	10:50	OK319
ARTH315	7032	Tutorial	Trimester 2 (starts 2nd week)	R	11:00	11:50	OK319
ARTH315	7032	Tutorial	Trimester 2 (starts 2nd week)	R	12:00	12:50	OK319
ARTH315	7032	Tutorial	Trimester 2 (starts 2nd week)	R	13:10	14:00	OK319
ARTH315	7032	Tutorial	Trimester 2 (starts 2nd week)	R	16:10	17:00	OK319
ARTH315	7032	Tutorial	Trimester 2 (starts 2nd week)	R	17:10	18:00	OK319
ARTH317	7034	Lecture	Trimester 2	TR	16:10	17:00	MYLT101
ARTH317	7034	Tutorial	Trimester 2 (starts 2nd week)	F	9:00	9:50	OK319
ARTH317	7034	Tutorial	Trimester 2 (starts 2nd week)	F	10:00	10:50	OK319
ARTH317	7034	Tutorial	Trimester 2 (starts 2nd week)	F	11:00	11:50	OK319
ARTH317	7034	Tutorial	Trimester 2 (starts 2nd week)	F	12:00	12:50	OK319
ARTH317	7034	Tutorial	Trimester 2 (starts 2nd week)	F	13:10	14:00	OK319
ARTH317	7034	Tutorial	Trimester 2 (starts 2nd week)	F	14:10	15:00	OK319
ARTH317	7034	Tutorial	Trimester 2 (starts 2nd week)	F	15:10	16:00	OK319
ARTH317	7034	Tutorial	Trimester 2 (starts 2nd week)	F	16:10	17:00	OK319
ARTH317	7034	Tutorial	Trimester 2 (starts 2nd week)	F	17:10	18:00	OK319
ARTH336	27022	Lecture	Trimester 1	WR	13:10	14:00	MYLT101
ARTH336	27022	Tutorial	Trimester 1 (starts 2nd week)	F	14:10	15:00	OK319
ARTH336	27022	Tutorial	Trimester 1 (starts 2nd week)	F	15:10	16:00	OK319
ARTH336	27022	Tutorial	Trimester 1 (starts 2nd week)	F	16:10	17:00	OK319
ARTH336	27022	Tutorial	Trimester 1 (starts 2nd week)	F	17:10	18:00	OK319
ARTH401	7147	Lecture	Trimester 1	T	12:00	13:50	OK319
ARTH401	7147	Lecture	Trimester 2	T	12:00	13:50	OK319
ARTH405	7662	Lecture	Trimester 1 + 2	M	14:10	16:00	OK319
ARTH406	10408	Lecture	Trimester 1 + 2	R	14:10	16:00	OK319
ASIA101	8006	Lecture	Trimester 1	R	9:00	9:50	HMLT104
ASIA101	8006	Lecture	Trimester 1	T	11:00	11:50	HMLT205
ASIA101	8006	Tutorial	Trimester 1 (starts 2nd week)	R	8:00	8:50	MY531
ASIA101	8006	Tutorial	Trimester 1 (starts 2nd week)	TW	16:10	17:00	VZ104
ASIA101	8006	Tutorial	Trimester 1 (starts 2nd week)	R	16:10	17:00	VZ509
ASIA101	8006	Tutorial	Trimester 1 (starts 2nd week)	TW	17:10	18:00	VZ104
ASIA101	8006	Tutorial	Trimester 1 (starts 2nd week)	T	12:00	12:50	OK501
ASIA201	6627	Lecture	Trimester 2	TR	15:10	16:00	EALT206
ASIA201	6627	Tutorial	Trimester 2 (starts 2nd week)	R	12:00	12:50	MY631
ASIA201	6627	Tutorial	Trimester 2 (starts 2nd week)	R	14:10	15:00	VZ106
ASIA201	6627	Tutorial	Trimester 2 (starts 2nd week)	T	16:10	17:00	VZ515
ASIA203	8007	Lecture	Summer 2016 Wks of 14/11-19/12, 09/01-13/02	W	10:00	11:50	MYLT101
ASIA301	6628	Lecture	Trimester 1	W	11:00	12:50	KK204
ASIA301	6628	Tutorial	Trimester 1 (starts 2nd week)	F	15:10	16:00	MY107
ASIA301	6628	Tutorial	Trimester 1 (starts 2nd week)	W	16:10	17:00	AM106
ASIA304	25128	Lecture	Summer 2016 Wks of 14/11-19/12, 09/01-13/02	W	10:00	11:50	MYLT101
ASIA489	8004	Lecture	Trimester 1 + 2	T	12:00	12:50	CO228
ATEN502	28298	Lecture	Trimester 1	T	9:30	12:20	GBG34
ATEN503	28299	Lecture	Trimester 2	T	9:30	12:20	RWW223
ATEN504	28316	Lecture	Week of Jan 18 2016	F	9:30	12:20	RWW314
ATEN504	28316	Lecture	Wks of Feb 01 - Feb 08	M	9:30	12:20	RWW314
ATEN504	28316	Lecture	Wks of Jan 18 - Feb 01 2016	TR	9:30	12:20	RWW314
ATEN504	28316	Lecture	Wks of Jan 18 - Feb 08 2016	W	9:30	12:20	RWW314
BILD231	18478	Lecture	Trimester 1	TR	14:40	16:30	VS221
BILD232	18479	Lecture	Trimester 2	W	9:30	10:20	VSLT1
BILD232	18479	Lecture	Trimester 2	M	10:30	11:20	VSLT1
BILD232	18479	Tutorial	Trimester 2	W	10:30	12:20	VS303
BILD232	18479	Tutorial	Trimester 2	W	10:30	12:20	VS318
BILD232	18479	Tutorial	Trimester 2	W	10:30	12:20	VS323
BILD232	18479	Tutorial	Trimester 2	W	12:40	14:30	VS323
BILD251	18480	Lecture	Trimester 2	MW	15:40	17:30	VSLT2
BILD261	18481	Lecture	Trimester 1	R	9:30	11:20	VSLT1
BILD261	18481	Studio	Trimester 1	R	12:40	14:30	VS323
BILD262	18482	Lecture	Trimester 2	WF	12:40	13:30	VSLT1
BILD262	18482	Tutorial	Trimester 2	WF	13:40	15:30	VS308
BILD262	18482	Tutorial	Trimester 2	WF	13:40	15:30	VS318
BILD321	18483	Lecture	Trimester 2	MR	9:30	11:20	VS221
BILD322	18484	Lecture	Trimester 2	WF	10:30	11:20	VSLT2
BILD322	18484	Tutorial	Trimester 2	WF	11:30	12:20	VS221
BILD322	18484	Tutorial	Trimester 2	WF	11:30	12:20	VS308
BILD331	18485	Lecture	Trimester 1	R	9:30	11:20	VS303
BILD331	18485	Lecture	Trimester 1	MR	9:30	11:20	VSLT2
BILD361	18486	Lecture	Trimester 2	T	9:30	11:20	VSLT2
BILD361	18486	Tutorial	Trimester 2	T	12:40	14:30	VS220
BILD361	18486	Tutorial	Trimester 2	T	12:40	14:30	VS308
BILD361	18486	Tutorial	Trimester 2	T	12:40	14:30	VS318
BILD362	18476	Lecture	Trimester 1	M	11:30	13:20	VSLT2
BILD362	18476	Lecture	Trimester 1	F	14:40	16:30	VSLT2
BILD364	18477	Lecture	Trimester 1	W	16:40	17:30	VS221
BILD364	18477	Lecture	Trimester 1	W	16:40	17:30	VS308
BILD364	18477	Lecture	Trimester 1	W	16:40	17:30	VS318
BILD364	18477	Lecture	Trimester 1	MW	16:40	17:30	VSLT1
BIOL111	566	Lecture	Trimester 2	MWR	9:00	9:50	KKLT303
BIOL111	566	Laboratory	Trimester 2	MTWR	10:00	11:50	KK511
BIOL111	566	Laboratory	Trimester 2	MTW	14:10	16:00	KK511
BIOL113	7037	Lecture	Trimester 1	M	11:00	11:50	HMLT205
BIOL113	7037	Lecture	Trimester 1	W	11:00	12:50	HMLT205
BIOL113	7037	Laboratory	Trimester 1	RF	10:00	12:50	KK511
BIOL113	7037	Laboratory	Trimester 1	RF	14:10	17:00	KK511
BIOL113	7037	Tutorial	Trimester 1	TW	14:10	15:00	AM102
BIOL114	7038	Lecture	Trimester 1	MWF	10:00	10:50	MCLT103
BIOL114	7038	Laboratory	Trimester 1	MTW	11:00	12:50	KK511
BIOL114	7038	Laboratory	Trimester 1	MT	14:10	16:00	KK511
BIOL114	7038	Laboratory	Trimester 1	MT	17:10	19:00	KK511
BIOL219	8036	Lecture	Trimester 2	TWF	15:10	16:00	HMLT002
BIOL222	15180	Lecture	Trimester 1	T	13:10	14:00	HULT323
BIOL222	15180	Lecture	Trimester 1	W	13:10	14:00	MCLT101
BIOL222	15180	Lecture	Trimester 1	MF	14:10	15:00	KKLT301
BIOL227	9214	Lecture	Trimester 2	TR	10:00	10:50	HMLT104
BIOL227	9214	Lecture	Trimester 2	MW	12:00	12:50	HMLT104
BIOL227	9214	Laboratory	Trimester 2	RF	13:10	17:00	KK109
BIOL228	9215	Lecture	Trimester 1	M	9:00	9:50	MCLT102
BIOL228	9215	Lecture	Trimester 1	TR	14:10	15:00	MCLT102
BIOL228	9215	Laboratory	Trimester 1	WF	13:10	15:00	KK109
BIOL228	9215	Laboratory	Trimester 1	WF	15:10	17:00	KK109
BIOL228	9215	Laboratory	Trimester 1	WF	17:10	19:00	KK109
BIOL234	13572	Lecture	Trimester 1	MTR	11:00	11:50	MCLT102
BIOL241	9055	Lecture	Trimester 2	TWRF	11:00	11:50	MCLT101
BIOL241	9055	Laboratory	Wks of Jul 11, Jul 25, Aug 08, Sep 05	TW	13:10	17:00	KK701
BIOL241	9055	Laboratory	Wks of Jul 18, Aug 01, Aug 15, Sep 12	TWR	13:10	17:00	KK701
BIOL243	9057	Lecture	Trimester 2	MTRF	9:00	9:50	HMLT002
BIOL243	9057	Laboratory	Wks of Sep 19 - Oct 10	WR	13:10	17:00	KK401
BIOL244	18337	Lecture	Trimester 1	T	9:00	9:50	COLT122
BIOL244	18337	Lecture	Trimester 1	R	9:00	9:50	HULT323
BIOL244	18337	Lecture	Trimester 1	MF	12:00	12:50	COLT122
BIOL244	18337	Laboratory	Wks of May 02 - May 30	MT	13:10	17:00	KK401
BIOL252	9056	Lecture	Trimester 1	M	10:00	10:50	COLT122
BIOL252	9056	Lecture	Trimester 1	TR	12:00	12:50	COLT122
BIOL252	9056	Lecture	Trimester 1	F	13:10	14:00	HMLT205
BIOL252	9056	Laboratory	Wks of Feb 29, Mar 14,  Apr 11	MT	13:10	17:00	KK401
BIOL252	9056	Laboratory	Wks of Mar 07, Apr 04, Apr 18	MT	13:10	17:00	KK401
BIOL271	9216	Lecture	Trimester 2	F	9:00	9:50	HMLT001
BIOL271	9216	Lecture	Trimester 2	TR	12:00	12:50	HMLT001
BIOL271	9216	Laboratory	Trimester 2 (fortnightly 11/07 - 03/10)	W	13:10	16:00	KK109
BIOL271	9216	Laboratory	Trimester 2 (fortnightly 18/07 - 10/10)	W	13:10	16:00	KK109
BIOL325	19701	Lecture	Trimester 2	TR	13:10	15:00	HMLT002
BIOL325	19701	Laboratory	Trimester 2 (first 6 weeks)	M	13:10	16:00	KK518
BIOL325	19701	Laboratory	Trimester 2 (last 6 weeks)	M	13:10	16:00	KK518
BIOL325	19701	Tutorial	Trimester 2 (starts 2nd week)	M	14:10	16:00	KK202
BIOL327	9218	Lecture	Trimester 1	F	15:10	17:00	HMLT205
BIOL327	9218	Lecture	Trimester 1	W	15:10	17:00	HULT220
BIOL327	9218	Comp Lab	Wks of May 09 - May23	F	9:00	11:50	KK216
BIOL327	9218	Comp Lab	Wks of May 09 - May23	F	9:00	11:50	KK218
BIOL327	9218	Laboratory	Week of May 02 2016	F	9:00	10:50	MYLT220
BIOL327	9218	Laboratory	Week of May 09 2016	F	9:00	10:50	EALT206
BIOL327	9218	Laboratory	Wks of Mar 07, Mar 21	F	9:00	12:50	KK518
BIOL327	9218	Laboratory	Wks of Mar 28, May 09	F	9:00	11:50	KK518
BIOL328	9219	Lecture	Trimester 1	T	12:00	13:50	HMLT002
BIOL328	9219	Lecture	Trimester 1	R	12:00	13:50	KKLT301
BIOL328	9219	Tutorial	Trimester 1	M	10:00	11:50	EALT206
BIOL329	9220	Lecture	Trimester 2	F	14:10	15:00	HMLT002
BIOL329	9220	Lecture	Trimester 2	T	15:10	17:00	MCLT101
BIOL329	9220	Lecture	Trimester 2	R	16:10	17:00	HMLT104
BIOL329	9220	Comp Lab	Week of July 18 2016	TRF	11:00	11:50	KK217
BIOL329	9220	Comp Lab	Week of July 18 2016	W	13:10	14:00	KK217
BIOL329	9220	Comp Lab	Week of July 18 2016	M	15:10	16:00	KK217
BIOL340	9598	Lecture	Trimester 1	M	8:00	8:50	HMLT002
BIOL340	9598	Lecture	Trimester 1	WRF	10:00	10:50	HMLT002
BIOL340	9598	Comp Lab	Wks of Mar 21 - Mar 28	WR	11:00	13:50	KK217
BIOL340	9598	Comp Lab	Wks of Mar 21 - Mar 28	WR	11:00	13:50	KK218
BIOL340	9598	Comp Lab	Wks of Mar 21 - Mar 28	WR	15:10	18:00	KK217
BIOL340	9598	Comp Lab	Wks of Mar 21 - Mar 28	W	15:10	18:00	KK218
BIOL340	9598	Laboratory	Wks of Feb 29 - Mar 14	WR	11:00	13:50	KK701
BIOL340	9598	Laboratory	Wks of Feb 29 - Mar 14	WR	15:10	18:00	KK701
BIOL371	9221	Lecture	Trimester 1	R	15:10	17:00	AMLT105
BIOL371	9221	Lecture	Trimester 1	T	15:10	17:00	MYLT102
BIOL371	9221	Comp Lab	Wks of Mar 07 - Mar 21, Apr 04	M	13:10	17:00	KK216
BIOL372	9222	Lecture	Trimester 2	MW	9:00	10:50	MYLT102
BIOL372	9222	Laboratory	Wks of Aug 01 - Aug 15, Sep 12 - Oct 10	W	13:10	16:00	KK518
BIOL403	588	Lecture	Trimester 2	M	10:00	11:50	MY103
BIOL410	27047	Lecture	Trimester 2	W	12:00	12:50	EA201
BIOL410	27047	Lecture	Trimester 2	M	12:00	13:50	EA201
BIOL410	27047	Comp Lab	Wks of Sep 19 - Oct 10	R	9:00	12:00	KK217
BIOL410	27047	Laboratory	Wks of Jul 25 - Aug 15	F	13:10	17:00	
BIOL416	27133	Lecture	Trimester 1 (first 6 weeks)	WRFSU	9:10	17:10	
BIOL417	27134	Lecture	Trimester 1	W	9:00	11:50	RB901 Res
BIOL420	5036	Lecture	Trimester 1	T	13:10	16:00	KK204
BIOL422	9586	Lecture	Trimester 1	T	9:00	10:50	KK204
BIOL423	9587	Lecture	Trimester 1	F	10:00	12:50	EA201
BIOL424	9629	Lecture	Wks of Feb 15 - Feb 22	MTWRF	9:00	21:00	
BIOL425	13573	Lecture	Trimester 2	R	13:10	15:00	EA201
BIOL426	13574	Lecture	Trimester 1	M	14:10	16:00	VZ104
BIOL430	9228	Lecture	Trimester 2 (incl break & exam periods)	T	11:00	12:50	VZ106
BIOL431	9229	Lecture	Trimester 2 (incl mid tri break)	W	11:00	12:50	MY531
BIOL432	9230	Lecture	Trimester 1	R	14:10	16:00	MY531
BIOL519	26208	Lecture	Trimester 2	TR	13:10	16:00	KP24/101
BIOL529	26209	Lecture	Trimester 2	W	14:10	17:00	AM106
BIOL529	26209	Lecture	Trimester 2	M	14:10	17:00	KK204
BIOL580	17436	Lecture	Trimester 1 + 2	R	12:00	13:00	HMLT103
BMSC116	8738	Lecture	Trimester 1	TRF	12:00	12:50	HMLT205
BMSC116	8738	Tutorial	Trimester 1	F	9:00	9:50	AM104
BMSC116	8738	Tutorial	Trimester 1	M	9:00	9:50	AM106
BMSC116	8738	Tutorial	Trimester 1	R	9:00	9:50	MY632
BMSC116	8738	Tutorial	Trimester 1	R	11:00	11:50	FT77/306
BMSC116	8738	Tutorial	Trimester 1	F	15:10	16:00	AM106
BMSC116	8738	Tutorial	Trimester 1	W	15:10	16:00	MY303
BMSC116	8738	Tutorial	Trimester 1	R	16:10	17:00	MY103
BMSC116	8738	Tutorial	Trimester 1	T	16:10	17:00	MY107
BMSC117	8739	Lecture	Trimester 2	MWF	12:00	12:50	HULT323
BMSC117	8739	Laboratory	Trimester 2	F	9:00	9:50	KK701
BMSC117	8739	Laboratory	Trimester 2	F	10:00	10:50	KK701
BMSC117	8739	Laboratory	Trimester 2	F	13:10	14:00	KK701
BMSC117	8739	Laboratory	Trimester 2	F	14:10	15:00	KK701
BMSC117	8739	Laboratory	Trimester 2	F	15:10	16:00	KK701
BMSC301	8747	Lecture	Trimester 1	R	14:10	15:00	HULT119
BMSC301	8747	Lecture	Trimester 1	M	15:10	17:00	HULT220
BMSC301	8747	Lecture	Trimester 1	T	16:10	17:00	HULT220
BMSC301	8747	Comp Lab	Week of May 30 2016	F	13:10	17:00	KK216
BMSC301	8747	Comp Lab	Week of May 30 2016	F	13:10	17:00	KK217
BMSC301	8747	Comp Lab	Week of May 30 2016	F	13:10	17:00	KK218
BMSC301	8747	Laboratory	Trimester 1 (last 6 weeks)	F	13:10	17:00	KK401
BMSC323	8754	Lecture	Trimester 2	MR	13:10	14:00	HMLT103
BMSC323	8754	Lecture	Trimester 2	W	13:10	14:00	HULT220
BMSC323	8754	Laboratory	Trimester 2	T	10:00	12:50	KK109
